concept_id,concept_code,vocabulary_id,concept_name
40217394,E1375,HCPCS,Nebulizer portable with small compressor with limited flow
40664534,NB,HCPCS,Nebulizer system any type fda-cleared for use with specific drug
2616661,E0575,HCPCS,Nebulizer ultrasonic large volume
2616657,E0570,HCPCS,Nebulizer with compressor
2616663,E0585,HCPCS,Nebulizer with compressor and heater
44781997,A4656,HCPCS,NEEDLE ANY SIZE
40218456,C1174,HCPCS,Needle brachytherapy bard brachystar brachytherapy needle
40218538,C1705,HCPCS,Needle brachytherapy best industries flexi needle brachytherapy seed implantation (13g 14g 15g 16g 17g 18g) best industries prostate brachytherapy needle
40218545,C1712,HCPCS,Needle brachytherapy imagyn medical technologies isostar prostate brachytherapy needle
40218539,C1706,HCPCS,Needle brachytherapy indigo prostate seeding needle
40218544,C1711,HCPCS,Needle brachytherapy md tech p.s.s. prostate seeding set (needle)
40218537,C1704,HCPCS,Needle brachytherapy Medtec MT-BT-5001-25 MT-BT-5051-25
40218534,C1701,HCPCS,Needle brachytherapy Medtec MT-BT-5201-25 brachytherapy needle
40218536,C1703,HCPCS,Needle brachytherapy mentor prostate brachytherapy needle
40218533,C1700,HCPCS,Needle brachytherapy needle authentic mick tp brachytherapy needle
40218542,C1709,HCPCS,Needle brachytherapy remington medical brachytherapy needle
40218541,C1708,HCPCS,Needle brachytherapy uromed prostate seeding needle
40218543,C1710,HCPCS,Needle brachytherapy us biopsy prostate seeding needle
40218540,C1707,HCPCS,Needle brachytherapy varisource interstitial implant needle
40218535,C1702,HCPCS,Needle brachytherapy WWMT brachytherapy needle
2614690,A4210,HCPCS,Needle-free injection device each
40217395,A4655,HCPCS,Needles and syringes for dialysis
2614695,A4215,HCPCS,Needle sterile any size each
2616634,E0460,HCPCS,Negative pressure ventilator; portable or stationary
43533334,G0457,HCPCS,Negative pressure wound therapy (e.g. vacuum assisted drainage collection) using a mechanically-powered device not durable medical equipment including provision of cartridge and dressing(s) topical application(s) wound assessment and instructions...
43533333,G0456,HCPCS,Negative pressure wound therapy (e.g. vacuum assisted drainage collection) using a mechanically-powered device not durable medical equipment including provision of cartridge and dressing(s) topical application(s) wound assessment and instructions...
2617112,E2402,HCPCS,Negative pressure wound therapy electrical pump stationary or portable
40218796,K0538,HCPCS,Negative pressure wound therapy electrical pump stationary or portable
44782001,A6551,HCPCS,NEG PRESS WOUND THER CANISTR
937594,Q4176,HCPCS,Neopatch per square centimeter
45890819,Q4156,HCPCS,Neox 100 or clarix 100 per square centimeter
44786622,Q4148,HCPCS,Neox cord 1k neox cord rt or clarix cord 1k per square centimeter
45890818,Q4155,HCPCS,Neoxflo or clarixflo 1 mg
44782374,J2324,HCPCS,NESIRITIDE
40218620,C9114,HCPCS,Nesiritide per 1.5 mg vial
44782078,G0112,HCPCS,NETT;NUTRITION GUID INITIAL
44782079,G0113,HCPCS,NETT;NUTRITION GUIDSUBSEQNT
44782081,G0115,HCPCS,NETT; PSYCHOLOGICAL TESTING
44782080,G0114,HCPCS,NETT; PSYCHOSOCIAL CONSULT
44782082,G0116,HCPCS,NETT; PSYCHOSOCIAL COUNSEL
44782077,G0111,HCPCS,NETT PULM-REHAB EDUC; GROUP
44782076,G0110,HCPCS,NETT PULM-REHAB EDUC; IND
915826,Q9978,HCPCS,Netupitant 300 mg and palonosetron 0.5 mg
915594,C9448,HCPCS,Netupitant 300 mg and palonosetron 0.5 mg oral
915807,J8655,HCPCS,Netupitant 300 mg and palonosetron 0.5 mg oral
2721122,S2135,HCPCS,NEUROLYSIS BY INJECTION OF METATARSAL NEUROMA/INTERDIGITAL NEURITIS ANY INTERSPACE OF THE FOOT
2616727,E0745,HCPCS,Neuromuscular stimulator electronic shock unit
2616726,E0744,HCPCS,Neuromuscular stimulator for scoliosis
44782033,E0752,HCPCS,NEUROSTIMULATOR ELECTRODE
40218507,C1353,HCPCS,Neurostimulator implantable itrel ii/soletra implantable neurostimulator and extension itrel iii implantable neurostimulator and extension interstim neurostimulator (implantable) and extension
40218454,C1106,HCPCS,Neurostimulator patient programmer Synergy EZ Patient Programmer
2721181,S3620,HCPCS,Newborn metabolic screening panel includes test kit postage and the laboratory tests specified by the state for inclusion in this panel (e.g. galactose; hemoglobin electrophoresis; hydroxyprogesterone 17-d; phenylalanine (pku); and thyroxine total)
2719414,KZ,HCPCS,New coverage not implemented by managed care
2720501,NU,HCPCS,New equipment
2617553,G8093,HCPCS,Newly diagnosed chronic obstructive pulmonary disease (copd) patient documented to have received smoking cessation intervention within 3 months of diagnosis
2617554,G8094,HCPCS,Newly diagnosed chronic obstructive pulmonary disease (copd) patient not documented to have received smoking cessation intervention within 3 months of diagnosis
2617557,G8103,HCPCS,Newly diagnosed osteoporosis patients documented to have been treated with antiresorptive therapy and/or pth within 3 months of diagnosis
2720658,Q1003,HCPCS,New technology intraocular lens category 3 (reduced spherical aberration)
2720659,Q1004,HCPCS,New technology intraocular lens category 4 as defined in federal register notice
2720660,Q1005,HCPCS,New technology intraocular lens category 5 as defined in federal register notice
2720500,NR,HCPCS,New when rented (use the 'nr' modifier when dme which was new at the time of rental is subsequently purchased)
45890684,G6055,HCPCS,Nicotine
2721262,S4990,HCPCS,Nicotine patches legend
2721263,S4991,HCPCS,Nicotine patches non-legend
953382,G9875,HCPCS,Nine total medicare diabetes prevention program (mdpp) core sessions were attended by an mdpp beneficiary under the mdpp expanded model (em). a core session is an mdpp service that: (1) is furnished by an mdpp supplier during months 1 through 6 of th...
40217355,L8033,HCPCS,Nipple prosthesis custom fabricated reusable any material any type each
40660185,L8032,HCPCS,Nipple prosthesis prefabricated reusable any type each
2615347,A9526,HCPCS,Nitrogen n-13 ammonia diagnostic per study dose up to 40 millicuries
2616805,E0970,HCPCS,No. 2 footplates except for elevating leg rest
40658348,G8587,HCPCS,No anti-lipid treatment at discharge
40662756,G8581,HCPCS,No antiplatelet medication at discharge
40662000,G8584,HCPCS,No beta-blocker at discharge
2718804,J7699,HCPCS,Noc drugs inhalation solution administered through dme
2718805,J7799,HCPCS,Noc drugs other than inhalation drugs administered through dme
2615484,B9998,HCPCS,Noc for enteral supplies
2615485,B9999,HCPCS,Noc for parenteral supplies
40661999,G8572,HCPCS,No deep sternal wound infection/mediastinitis
1314494,G9821,HCPCS,No documentation of a chlamydia screening test with proper follow-up
45890763,G9401,HCPCS,No documentation of a discussion in the patient record of a discussion between the physician or other qualfied healthcare professional and the patient that includes all of the following: treatment choices appropriate to genotype risks and benefits ev...
2617935,G8536,HCPCS,No documentation of an elder maltreatment screen reason not given
40664790,G8889,HCPCS,No documentation of blood pressure measurement reason not given
40660914,G8592,HCPCS,No documentation of blood pressure measurement reason not given
40664761,G8756,HCPCS,No documentation of blood pressure measurement reason not given
2617835,G8435,HCPCS,No documentation of cognitive impairment screening using a standardized tool
40664689,G0922,HCPCS,No documentation of disease type anatomic location and activity reason not given
44786555,G9360,HCPCS,No documentation of negative or managed positive tb screen
2617841,G8441,HCPCS,No documentation of pain assessment (including location intensity and description) prior to initiation of therapy
40664612,G8732,HCPCS,No documentation of pain assessment reason not given
2617790,G8383,HCPCS,No documentation of radiation therapy recommended within 12 months of first office visit
915691,G9579,HCPCS,No documentation of signed an opioid treatment agreement at least once during opioid therapy
40217356,C1890,HCPCS,No implantable/insertable device used with device-intensive procedures
40661852,V9,HCPCS,No infection present
40217626,A4205,HCPCS,Non-absorptive dressing (e.g. hydrogel) adhesive or non-adhesive each
40659724,D7871,HCPCS,NON-ARTHROSCOPIC LYSIS AND LAVAGE
44782016,C9713,HCPCS,NON-CONTACT LASER VAP PROSTA
2616553,E0231,HCPCS,Non-contact wound warming device (temperature control unit ac adapter and power cord) for use with warming card and wound cover
2615086,A6000,HCPCS,Non-contact wound warming wound cover for use with the non-contact wound warming device and warming card
2614692,A4212,HCPCS,Non-coring needle or stylet with or without catheter
2614679,A0888,HCPCS,Noncovered ambulance mileage per mile (e.g. for miles traveled beyond closest appropriate facility)
2615309,A9270,HCPCS,Non-covered item or service
2617373,G0294,HCPCS,Noncovered procedure(s) using either no anesthesia or local anesthesia only in a medicare qualifying clinical trial per day
2617372,G0293,HCPCS,Noncovered surgical procedure(s) using conscious sedation regional general or spinal anesthesia in a medicare qualifying clinical trial per day
40217417,A9170,HCPCS,Non-covered svc. by chiropractor
40217416,A9160,HCPCS,Non-covered svc. by podiatrist
1314286,A4553,HCPCS,Non-disposable underpads all sizes
2614869,A4465,HCPCS,Non-elastic binder for extremity
2616557,E0238,HCPCS,Non-electric heat pad moist
2614628,A0200,HCPCS,Non-emergency transportation: ancillary: lodging escort
2614626,A0180,HCPCS,Non-emergency transportation: ancillary: lodging-recipient
2614629,A0210,HCPCS,Non-emergency transportation: ancillary: meals-escort
2614627,A0190,HCPCS,Non-emergency transportation: ancillary: meals-recipient
2614623,A0140,HCPCS,Non-emergency transportation and air travel (private or commercial) intra or inter state
2614620,A0110,HCPCS,Non-emergency transportation and bus intra or inter state carrier
2721662,T2003,HCPCS,Non-emergency transportation; encounter/trip
2721018,S0215,HCPCS,Non-emergency transportation; mileage per mile
2614621,A0120,HCPCS,Non-emergency transportation: mini-bus mountain area transports or other transportation systems
2721660,T2001,HCPCS,Non-emergency transportation; patient attendant/escort
2721661,T2002,HCPCS,Non-emergency transportation; per diem
2614624,A0160,HCPCS,Non-emergency transportation: per mile - case worker or social worker
2614618,A0090,HCPCS,Non-emergency transportation per mile - vehicle provided by individual (family member self neighbor) with vested interest
2614617,A0080,HCPCS,Non-emergency transportation per mile - vehicle provided by volunteer (individual or organization) with no vested interest
2721664,T2005,HCPCS,Non-emergency transportation; stretcher van
2721705,T2049,HCPCS,Non-emergency transportation; stretcher van mileage; per mile
2614619,A0100,HCPCS,Non-emergency transportation; taxi
2614622,A0130,HCPCS,Non-emergency transportation: wheelchair van
2721663,T2004,HCPCS,Non-emergency transport; commercial carrier multi-pass
44782381,Q0136,HCPCS,NON ESRD EPOETIN ALPHA INJ
43533342,G8948,HCPCS,No neuropsychiatric symptoms
1314278,PN,HCPCS,Non-excepted service provided at an off-campus outpatient provider-based department of a hospital
2616725,E0740,HCPCS,Non-implanted pelvic floor electrical stimulator complete system
40663852,D9248,HCPCS,NON-INTRAVENOUS CONSCIOUS SEDATION
2721234,S3905,HCPCS,Non-invasive electrodiagnostic testing with automatic computerized hand-held device to stimulate and measure neuromuscular signals in diagnosing and evaluating systemic and entrapment neuropathies
2618156,H1010,HCPCS,Non-medical family planning education per session
40217666,A4910,HCPCS,Non-medical supplies for dialysis (i.e. scale scissors stopwatch etc.)
43533188,C9733,HCPCS,Non-ophthalmic fluorescent vascular angiography
2615417,AK,HCPCS,Non participating physician
2618080,GF,HCPCS,Non-physician (e.g. nurse practitioner (np) certified registered nurse anesthetist (crna) certified registered nurse (crn) clinical nurse specialist (cns) physician assistant (pa)) services in a critical access hospital
40217780,K0454,HCPCS,Non-powered advanced pressure-reducing mattress
2616613,E0373,HCPCS,Nonpowered advanced pressure reducing mattress
40217733,K0413,HCPCS,Non-powered advanced pressure-reducing overlay for mattress standard mattress length and width
2616611,E0371,HCPCS,Nonpowered advanced pressure reducing overlay for mattress standard mattress length and width
2615301,A9150,HCPCS,Non-prescription drugs
2721050,S0510,HCPCS,Non-prescription lens (safety athletic or sunglass) per lens
2721080,S1016,HCPCS,Non-pvc (polyvinyl chloride) intravenous administration set for use with drugs that are not stable in pvc e.g. paclitaxel
2615402,A9698,HCPCS,Non-radioactive contrast imaging material not otherwise classified per study
2616703,E0665,HCPCS,Non-segmental pneumatic appliance for use with pneumatic compressor full arm
